Distance;
22040.712;
22037.782;
22039.247;
22039.247;
22036.317;
22035.585;
22041.444;
22034.852;
22037.782;
22042.177;
22042.177;
22036.317;
22045.839;
22043.641;
22042.909;
22037.049;
22037.049;
22042.177;
22039.979;
22037.049;
22038.514;
22041.444;
22040.712;
22039.979;
22039.979;
22040.712;
22042.177;
22037.782;
22039.979;
22042.177;
22038.514;
22035.585;
22034.120;
22039.979;
22039.979;
22038.514;
22039.979;
22039.979;
22041.444;
22037.782;
22036.317;
22040.712;
22038.514;
22038.514;
22040.712;
22044.374;
22039.247;
22038.514;
22039.979;
22039.247;
22036.317;
22037.049;
22038.514;
22037.782;
22037.049;
22038.514;
22039.979;
22036.317;
22040.712;
22038.514;
22040.712;
22039.979;
22037.049;
22037.782;
22038.514;
22039.247;
22036.317;
22039.247;
22038.514;
22036.317;
22037.782;
22042.909;
22039.979;
22037.049;
22037.049;
22036.317;
22039.979;
22038.514;
22039.247;
22039.979;
22039.247;
22037.782;
22038.514;
22039.247;
22038.514;
22039.979;
22040.712;
22040.712;
22039.247;
22039.979;
22037.782;
22040.712;
22042.909;
22042.177;
22042.177;
22037.049;
22041.444;
22037.049;
22037.782;
22038.514;
22039.979;
22034.852;
22038.514;
22044.374;
22040.712;
22037.782;
22039.247;
22037.049;
22037.782;
22039.979;
22041.444;
22038.514;
22037.049;
22038.514;
22037.782;
22039.979;
22036.317;
22036.317;
22037.782;
22042.909;
22037.782;
22037.782;
22034.852;
22038.514;
22037.782;
22036.317;
22038.514;
22037.049;
22038.514;
22041.444;
22039.247;
22037.782;
22037.782;
22038.514;
22037.049;
22042.177;
22041.444;
22038.514;
22037.782;
22037.782;
22037.049;
22037.049;
22035.585;
22037.049;
22039.247;
22037.049;
22040.712;
22042.909;
22037.049;
22038.514;
22037.782;
22038.514;
22041.444;
22037.049;
22039.247;
22036.317;
22040.712;
22037.049;
22041.444;
22039.247;
22033.387;
22036.317;
22034.120;
22041.444;
22043.641;
22038.514;
22038.514;
22037.049;
22039.979;
22042.177;
22038.514;
22035.585;
22037.049;
22037.782;
22038.514;
22040.712;
22036.317;
22040.712;
22039.979;
22040.712;
22039.979;
22037.049;
22039.247;
22039.979;
22039.979;
22045.106;
22038.514;
22040.712;
22041.444;
22037.782;
22040.712;
22036.317;
22039.247;
22039.979;
22035.585;
22038.514;
22035.585;
22040.712;
22039.247;
22037.782;
22045.106;
22040.712;
22040.712;
22035.585;
22034.120;
22039.979;
22039.247;
22036.317;
22030.458;
22040.712;
22042.177;
22038.514;
22039.247;
22036.317;
22042.177;
22037.049;
22038.514;
22038.514;
22038.514;
22037.782;
22038.514;
22042.177;
22037.782;
22040.712;
22037.049;
22039.979;
22038.514;
22037.782;
22039.247;
22040.712;
22039.247;
22038.514;
22039.247;
22035.585;
22040.712;
22037.782;
22036.317;
22040.712;
22038.514;
22042.177;
22040.712;
22038.514;
22038.514;
22037.782;
22040.712;
22037.782;
22039.247;
22040.712;
22042.909;
22040.712;
22044.374;
22036.317;
22038.514;
22042.909;
22039.979;
22036.317;
22039.247;
22039.979;
22039.247;
22035.585;
22038.514;
22041.444;
22039.979;
22039.247;
22038.514;
22042.177;
22040.712;
22039.979;
22037.782;
22039.979;
22039.247;
22038.514;
22037.782;
22037.782;
22038.514;
22037.782;
22039.979;
22038.514;
22035.585;
22039.979;
22039.247;
22038.514;
22039.247;
22036.317;
22038.514;
22036.317;
22037.049;
22039.979;
22037.049;
22038.514;
22040.712;
22037.049;
22034.852;
22037.049;
22038.514;
22036.317;
22037.782;
22034.120;
22032.655;
22037.049;
22037.049;
22037.782;
22037.049;
22035.585;
22035.585;
22041.444;
22037.782;
22037.049;
22038.514;
22039.247;
22034.852;
22041.444;
22036.317;
22039.247;
22038.514;
22036.317;
22038.514;
22037.782;
22037.782;
22037.049;
22039.247;
22039.979;
22038.514;
22042.177;
22036.317;
22042.909;
22042.177;
22039.979;
22038.514;
22037.049;
22038.514;
22038.514;
22039.979;
22038.514;
22039.979;
22040.712;
22039.979;
22039.979;
22037.782;
22039.247;
22037.049;
22038.514;
22039.979;
22038.514;
22039.979;
22037.049;
22037.049;
22039.247;
22039.979;
22039.979;
22039.247;
22039.247;
22036.317;
22035.585;
22040.712;
22036.317;
22042.909;
22038.514;
22042.177;
22041.444;
22039.247;
22038.514;
22036.317;
22035.585;
22042.177;
22037.782;
22039.247;
22039.247;
22037.782;
22036.317;
22039.979;
22037.782;
22039.979;
22042.177;
22037.782;
22040.712;
22039.247;
22039.979;
22039.247;
22037.782;
22039.979;
22037.049;
22039.247;
22040.712;
22037.049;
22037.049;
22035.585;
22038.514;
22039.979;
22037.049;
22038.514;
22039.247;
22036.317;
22039.247;
22039.247;
22039.247;
22042.909;
22039.979;
22039.979;
22038.514;
22034.852;
22039.247;
22042.909;
22037.049;
22042.909;
22040.712;
22039.247;
22039.247;
22038.514;
22042.909;
22039.247;
22038.514;
22037.782;
22040.712;
22041.444;
22037.782;
22037.782;
22038.514;
22037.782;
22037.782;
22041.444;
22039.979;
22039.979;
22037.782;
22037.782;
22039.979;
22042.909;
22039.979;
22036.317;
22037.049;
22039.979;
22041.444;
22037.049;
22039.247;
22038.514;
22037.049;
22037.049;
22042.177;
22039.979;
22037.782;
22037.049;
22038.514;
22040.712;
22040.712;
22041.444;
22038.514;
22039.979;
22041.444;
22039.247;
22040.712;
22039.979;
22039.979;
22036.317;
22035.585;
22034.852;
22038.514;
22040.712;
22039.247;
22036.317;
22040.712;
22037.782;
22039.979;
22039.979;
22037.049;
22038.514;
22039.247;
22039.979;
22038.514;
22035.585;
22039.247;
22034.120;
22037.049;
22039.979;
22039.979;
22039.247;
22037.049;
22034.852;
22037.782;
22039.979;
22039.247;
22040.712;
22040.712;
22041.444;
22037.782;
22038.514;
22037.782;
22039.979;
22039.979;
22039.979;
22042.177;
22041.444;
22037.049;
22036.317;
22039.247;
22035.585;
22037.782;
22042.909;
22042.177;
22036.317;
22038.514;
22040.712;
22037.049;
22038.514;
22038.514;
22039.247;
22037.782;
22041.444;
22039.979;
22040.712;
22041.444;
22038.514;
22042.909;
22040.712;
22038.514;
22039.247;
22037.782;
22037.782;
22036.317;
22042.909;
22041.444;
22037.049;
22040.712;
22038.514;
22041.444;
22040.712;
22039.247;
22039.979;
22036.317;
22040.712;
22042.909;
22037.049;
22037.049;
22036.317;
22040.712;
22038.514;
22039.247;
22038.514;
22044.374;
22039.979;
22037.782;
22036.317;
22041.444;
22042.177;
22042.909;
22038.514;
22038.514;
22039.979;
22041.444;
22039.979;
22040.712;
22035.585;
22039.979;
22035.585;
22038.514;
22039.979;
22040.712;
22041.444;
22040.712;
22034.120;
22036.317;
22034.852;
22041.444;
22040.712;
22036.317;
22036.317;
22039.979;
22039.979;
22034.852;
22039.979;
22038.514;
22041.444;
22039.247;
22037.049;
22039.979;
22038.514;
22039.979;
22039.247;
22037.782;
22039.979;
22039.247;
22038.514;
22036.317;
22039.979;
22039.247;
22039.247;
22042.177;
22039.979;
22039.979;
22037.782;
22034.120;
22037.782;
22039.979;
22037.782;
22039.247;
22037.049;
22040.712;
22040.712;
22037.782;
22038.514;
22037.782;
22039.979;
22039.979;
22036.317;
22042.909;
22037.049;
22037.049;
22038.514;
22038.514;
22039.247;
22038.514;
22038.514;
22038.514;
22039.979;
22034.852;
22039.247;
22037.049;
22035.585;
22037.782;
22037.049;
22040.712;
22039.247;
22037.782;
22042.177;
22036.317;
22039.247;
22041.444;
22036.317;
22039.979;
22039.247;
22036.317;
22039.247;
22037.782;
22041.444;
22037.782;
22039.247;
22036.317;
22041.444;
22044.374;
22040.712;
22040.712;
22037.049;
22044.374;
22040.712;
22040.712;
22040.712;
22040.712;
22038.514;
22042.177;
22039.979;
22042.909;
22040.712;
22041.444;
22040.712;
22039.979;
22039.247;
22042.177;
22037.049;
22043.641;
22041.444;
22041.444;
22039.979;
22037.782;
22041.444;
22042.177;
22038.514;
22042.909;
22037.782;
22039.979;
22038.514;
22039.979;
22039.979;
22037.782;
22038.514;
22038.514;
22040.712;
22041.444;
22037.049;
22034.120;
22039.979;
22042.909;
22039.979;
22042.177;
22038.514;
22038.514;
22041.444;
22039.247;
22038.514;
22037.049;
22037.782;
22041.444;
22036.317;
22039.979;
22039.247;
22042.177;
22039.979;
22039.247;
22040.712;
22038.514;
22039.979;
22038.514;
22039.979;
22038.514;
22039.979;
22038.514;
22036.317;
22039.979;
22041.444;
22036.317;
22037.049;
22039.979;
22039.247;
22042.177;
22037.049;
22039.979;
22037.049;
22035.585;
22044.374;
22037.782;
22038.514;
22038.514;
22037.782;
22037.782;
22037.782;
22039.247;
22041.444;
22043.641;
22038.514;
22036.317;
22037.049;
22037.049;
22039.979;
22039.979;
22039.979;
22038.514;
22040.712;
22037.782;
22035.585;
22039.979;
22040.712;
22042.909;
22037.782;
22039.979;
22039.247;
22037.049;
22042.177;
22042.177;
22039.247;
22037.782;
22041.444;
22042.909;
22039.979;
22040.712;
22036.317;
22037.049;
22036.317;
22042.177;
22041.444;
22040.712;
22039.979;
22036.317;
22037.049;
22040.712;
22037.049;
22040.712;
22036.317;
22038.514;
22038.514;
22038.514;
22042.909;
22039.979;
22039.979;
22037.049;
22039.979;
22037.049;
22041.444;
22037.049;
22039.247;
22033.387;
22039.247;
22036.317;
22041.444;
22039.979;
22038.514;
22037.049;
22043.641;
22042.909;
22038.514;
22037.782;
22039.247;
22039.247;
22039.979;
22037.049;
22035.585;
22042.909;
22034.120;
22037.049;
22038.514;
22042.177;
22037.049;
22033.387;
22039.979;
22038.514;
22034.120;
22039.247;
22035.585;
22037.782;
22041.444;
22039.247;
22037.049;
22041.444;
22042.909;
22039.247;
22038.514;
22037.782;
22043.641;
22041.444;
22037.782;
22039.247;
22037.782;
22040.712;
22042.909;
22039.247;
22037.049;
22036.317;
22044.374;
22038.514;
22039.979;
22038.514;
22037.049;
22039.247;
22039.979;
22042.177;
22040.712;
22039.979;
22037.049;
22033.387;
22042.177;
22034.120;
22035.585;
22039.979;
22037.782;
22039.979;
22038.514;
22036.317;
22039.979;
22034.852;
22037.049;
22037.049;
22039.247;
22038.514;
22039.247;
22037.782;
22038.514;
22035.585;
22037.049;
22040.712;
22034.852;
22036.317;
22037.782;
22038.514;
22037.049;
22040.712;
22038.514;
22039.247;
22039.247;
22037.782;
22037.782;
22038.514;
22038.514;
22041.444;
22041.444;
22042.177;
22042.909;
22041.444;
22039.247;
22039.979;
22037.049;
22041.444;
22039.247;
22042.909;
22039.247;
22039.979;
22042.177;
22039.247;
22038.514;
22039.247;
22045.106;
22040.712;
22039.979;
22039.247;
22038.514;
22039.979;
22039.979;
22037.782;
22036.317;
22037.782;
22037.049;
22043.641;
22040.712;
22039.247;
22036.317;
22035.585;
22038.514;
22036.317;
22039.247;
22042.177;
22041.444;
22042.909;
22039.247;
22041.444;
22035.585;
22037.049;
16608.905;
16611.103;
16608.173;
16608.905;
16610.370;
16608.905;
16607.440;
16609.638;
16610.370;
16608.905;
16609.638;
16611.103;
16611.103;
16609.638;
16609.638;
16609.638;
16608.905;
16611.103;
16608.905;
16610.370;
16609.638;
16609.638;
16611.103;
16610.370;
16611.103;
16608.173;
16611.835;
16609.638;
16609.638;
16609.638;
16610.370;
16610.370;
16609.638;
16609.638;
16610.370;
16611.103;
16609.638;
16609.638;
16607.440;
16609.638;
16609.638;
16610.370;
16608.173;
16611.103;
16610.370;
16609.638;
16608.905;
16609.638;
16611.835;
16609.638;
16610.370;
16608.905;
16608.905;
16608.173;
16609.638;
16608.173;
16611.103;
16610.370;
16609.638;
16607.440;
16608.905;
16608.173;
16610.370;
16609.638;
16608.905;
16609.638;
16611.103;
16608.173;
16608.173;
16611.103;
16608.905;
16610.370;
16609.638;
16608.905;
16608.905;
16608.905;
16607.440;
16609.638;
16610.370;
16609.638;
16609.638;
16608.905;
16609.638;
16607.440;
16608.905;
16610.370;
16608.905;
16608.905;
16610.370;
16609.638;
16609.638;
16608.905;
16608.905;
16608.905;
16611.835;
16609.638;
16608.173;
16610.370;
16609.638;
16608.905;
16609.638;
16611.835;
16609.638;
16609.638;
16609.638;
16608.173;
16608.173;
16611.103;
16610.370;
16610.370;
16608.905;
16608.173;
16609.638;
16608.905;
16611.103;
16609.638;
16608.905;
16609.638;
16609.638;
16609.638;
16609.638;
16607.440;
16611.103;
16608.173;
16609.638;
16610.370;
16610.370;
16608.905;
16610.370;
16610.370;
16611.103;
16610.370;
16611.103;
16610.370;
16608.905;
16608.905;
16610.370;
16608.905;
16608.905;
16609.638;
16611.103;
16611.103;
16611.103;
16611.103;
16609.638;
16608.173;
16608.173;
16609.638;
16609.638;
16608.905;
16608.173;
16609.638;
16609.638;
16609.638;
16609.638;
16608.905;
16609.638;
16609.638;
16608.173;
16610.370;
16608.173;
16609.638;
16607.440;
16609.638;
16609.638;
16611.835;
16608.905;
16610.370;
16608.173;
16609.638;
16610.370;
16610.370;
16608.905;
16609.638;
16610.370;
16609.638;
16610.370;
16610.370;
16609.638;
16608.905;
16610.370;
16610.370;
16608.905;
16610.370;
16608.905;
16611.103;
16609.638;
16609.638;
16611.103;
16610.370;
16609.638;
16609.638;
16610.370;
16608.905;
16608.905;
16607.440;
16611.103;
16610.370;
16612.567;
16610.370;
16609.638;
16610.370;
16609.638;
16609.638;
16610.370;
16610.370;
16609.638;
16608.905;
16608.173;
16609.638;
16610.370;
16610.370;
16609.638;
16609.638;
16608.905;
16610.370;
16611.835;
16608.905;
16609.638;
16608.905;
16608.905;
16609.638;
16610.370;
16608.905;
16610.370;
16608.905;
16611.103;
16609.638;
16611.103;
16610.370;
16610.370;
16610.370;
16608.173;
16609.638;
16609.638;
16610.370;
16611.103;
16611.103;
16610.370;
16610.370;
16609.638;
16609.638;
16610.370;
16610.370;
16610.370;
16610.370;
16608.905;
16610.370;
16611.835;
16610.370;
16610.370;
16608.173;
16609.638;
16609.638;
16609.638;
16609.638;
16608.905;
16611.103;
16610.370;
16611.103;
16607.440;
16608.905;
16608.905;
16610.370;
16609.638;
16610.370;
16609.638;
16610.370;
16608.905;
16610.370;
16609.638;
16609.638;
16610.370;
16609.638;
16608.905;
16610.370;
16608.905;
16608.173;
16609.638;
16610.370;
16610.370;
16610.370;
16609.638;
16609.638;
16610.370;
16611.103;
16609.638;
16608.173;
16610.370;
16609.638;
16611.103;
16610.370;
16610.370;
16608.905;
16610.370;
16610.370;
16609.638;
16611.103;
16608.905;
16608.905;
16610.370;
16610.370;
16608.173;
16608.905;
16611.103;
16607.440;
16609.638;
16608.905;
16608.905;
16608.173;
16609.638;
16609.638;
16609.638;
16609.638;
16608.173;
16610.370;
16610.370;
16608.173;
16611.835;
16609.638;
16608.905;
16610.370;
16608.905;
16610.370;
16609.638;
16610.370;
16608.905;
16609.638;
16608.173;
16609.638;
16609.638;
16609.638;
16611.835;
16608.905;
16612.567;
16610.370;
16608.905;
16609.638;
16610.370;
16609.638;
16608.905;
16610.370;
16608.905;
16608.905;
16611.835;
16610.370;
16608.173;
16610.370;
16609.638;
16610.370;
16611.835;
16608.905;
16608.905;
16609.638;
16609.638;
16611.103;
16608.905;
16608.173;
16609.638;
16610.370;
16609.638;
16608.173;
16610.370;
16611.103;
16609.638;
16610.370;
16610.370;
16610.370;
16610.370;
16608.173;
16609.638;
16609.638;
16608.905;
16610.370;
16609.638;
16610.370;
16608.905;
16611.103;
16608.173;
16606.708;
16609.638;
16609.638;
16608.173;
16609.638;
16608.905;
16609.638;
16610.370;
16609.638;
16609.638;
16610.370;
16611.835;
16609.638;
16610.370;
16610.370;
16611.103;
16608.905;
16611.103;
16608.173;
16608.905;
16608.905;
16608.905;
16611.103;
16610.370;
16609.638;
16610.370;
16609.638;
16610.370;
16609.638;
16610.370;
16609.638;
16609.638;
16610.370;
16610.370;
16611.103;
16609.638;
16611.835;
16611.103;
16609.638;
16611.835;
16610.370;
16611.835;
16611.103;
16610.370;
16611.103;
16610.370;
16610.370;
16608.905;
16609.638;
16609.638;
16609.638;
16611.835;
16610.370;
16611.835;
16611.835;
16611.103;
16610.370;
16610.370;
16611.103;
16609.638;
16611.103;
16611.103;
16611.103;
16609.638;
16610.370;
16611.103;
16609.638;
16611.103;
16609.638;
16609.638;
16611.103;
16611.103;
16611.103;
16610.370;
16610.370;
16608.173;
16611.103;
16610.370;
16610.370;
16608.905;
16610.370;
16610.370;
16608.905;
16610.370;
16610.370;
16609.638;
16611.103;
16611.835;
16609.638;
16611.103;
16608.905;
16611.103;
16608.905;
16608.905;
16608.173;
16608.173;
16611.835;
16610.370;
16609.638;
16608.905;
16610.370;
16610.370;
16610.370;
16611.835;
16611.103;
16609.638;
16609.638;
16609.638;
16610.370;
16610.370;
16610.370;
16611.103;
16608.905;
16610.370;
16607.440;
16608.173;
16609.638;
16611.103;
16609.638;
16609.638;
16608.905;
16610.370;
16611.103;
16610.370;
16609.638;
16610.370;
16611.835;
16609.638;
16611.103;
16609.638;
16611.103;
16611.103;
16610.370;
16611.103;
16611.835;
16611.103;
16608.905;
16608.905;
16611.103;
16610.370;
16610.370;
16608.905;
16612.567;
16610.370;
16609.638;
16611.835;
16611.835;
16609.638;
16611.103;
16605.976;
16611.103;
16609.638;
16610.370;
16611.103;
16608.905;
16610.370;
16608.905;
16610.370;
16611.835;
16609.638;
16610.370;
16610.370;
16610.370;
16611.103;
16611.835;
16610.370;
16609.638;
16610.370;
16608.905;
16611.103;
16610.370;
16609.638;
16611.103;
16610.370;
16610.370;
16611.835;
16611.103;
16611.103;
16611.835;
16610.370;
16609.638;
16611.103;
16610.370;
16609.638;
16608.905;
16608.173;
16608.173;
16610.370;
16610.370;
16611.835;
16611.103;
16610.370;
16610.370;
16608.173;
16608.173;
16609.638;
16608.173;
16609.638;
16609.638;
16609.638;
16610.370;
16608.905;
16610.370;
16609.638;
16609.638;
16611.103;
16608.905;
16608.905;
16609.638;
16609.638;
16610.370;
16611.835;
16608.173;
16609.638;
16610.370;
16611.103;
16609.638;
16611.835;
16612.567;
16611.103;
16609.638;
16609.638;
16610.370;
16610.370;
16611.103;
16609.638;
16610.370;
16609.638;
16611.103;
16610.370;
16611.835;
16611.835;
16611.835;
16609.638;
16610.370;
16609.638;
16610.370;
16610.370;
16611.835;
16611.835;
16610.370;
16609.638;
16610.370;
16611.835;
16608.905;
16610.370;
16610.370;
16611.103;
16609.638;
16610.370;
16608.905;
16610.370;
16608.905;
16611.835;
16608.905;
16610.370;
16608.905;
16609.638;
16611.835;
16611.835;
16609.638;
16609.638;
16608.905;
16610.370;
16611.103;
16613.300;
16609.638;
16611.103;
16611.103;
16611.103;
16608.905;
16610.370;
16611.103;
16611.835;
16611.103;
16609.638;
16610.370;
16610.370;
16611.103;
16608.905;
16607.440;
16609.638;
16608.173;
16609.638;
16608.905;
16606.708;
16611.103;
16610.370;
16608.905;
16609.638;
16611.103;
16610.370;
16609.638;
16608.173;
16611.835;
16609.638;
16610.370;
16610.370;
16609.638;
16611.103;
16611.103;
16611.103;
16610.370;
16609.638;
16608.905;
16611.103;
16610.370;
16612.567;
16612.567;
16611.103;
16611.835;
16611.103;
16611.835;
16608.905;
16610.370;
16610.370;
16611.835;
16609.638;
16611.103;
16608.173;
16610.370;
16611.103;
16608.905;
16611.835;
16609.638;
16609.638;
16609.638;
16610.370;
16608.905;
16610.370;
16608.905;
16610.370;
16613.300;
16608.905;
16611.103;
16610.370;
16608.173;
16610.370;
16610.370;
16608.905;
16608.173;
16608.905;
16608.173;
16611.103;
16611.835;
16611.103;
16611.835;
16610.370;
16608.905;
16611.103;
16610.370;
16610.370;
16610.370;
16611.835;
16609.638;
16609.638;
16611.103;
16608.173;
16611.103;
16611.103;
16608.905;
16611.103;
16609.638;
16610.370;
16610.370;
16610.370;
16611.103;
16610.370;
16611.103;
16611.103;
16611.835;
16610.370;
16610.370;
16611.103;
16608.173;
16610.370;
16610.370;
16610.370;
16611.103;
16611.103;
16609.638;
16611.103;
16609.638;
16612.567;
16611.835;
16611.835;
16611.103;
16611.103;
16610.370;
16610.370;
16608.905;
16611.103;
16610.370;
16611.103;
16611.103;
16610.370;
16611.835;
16608.905;
16611.835;
16609.638;
16611.835;
16609.638;
16611.103;
16610.370;
16609.638;
16611.103;
16611.103;
16609.638;
16610.370;
16610.370;
16609.638;
16609.638;
16610.370;
16610.370;
16610.370;
16608.905;
16609.638;
16611.835;
16610.370;
16610.370;
16611.103;
16611.103;
16611.103;
16608.905;
16608.905;
16609.638;
16610.370;
16608.905;
16610.370;
16610.370;
16608.905;
16611.835;
16608.173;
16608.905;
16609.638;
16611.103;
16609.638;
16610.370;
16610.370;
16611.103;
16608.905;
16609.638;
16609.638;
16609.638;
16609.638;
16611.835;
16610.370;
16610.370;
16612.567;
16611.835;
16611.103;
16611.835;
16608.905;
16611.835;
16610.370;
16609.638;
16611.835;
16611.103;
16611.103;
16611.835;
16608.173;
16610.370;
16610.370;
16610.370;
16613.300;
16611.103;
16611.835;
16608.173;
16610.370;
16611.103;
16610.370;
16609.638;
16609.638;
16610.370;
16611.103;
16610.370;
16610.370;
16608.905;
16609.638;
16608.173;
16609.638;
16609.638;
16610.370;
16611.103;
16608.173;
16611.103;
16608.905;
16611.103;
16608.905;
16611.835;
16611.103;
16611.835;
16610.370;
16610.370;
16609.638;
16610.370;
16613.300;
16611.835;
16611.103;
16609.638;
16609.638;
16609.638;
16611.835;
16610.370;
16611.103;
16608.905;
16608.905;
16609.638;
16609.638;
16609.638;
16610.370;
16608.173;
16610.370;
16608.905;
16611.103;
16610.370;
16610.370;
16610.370;
16610.370;
16611.103;
16608.905;
16611.103;
16611.103;
16609.638;
16611.835;
16609.638;
16611.103;
16611.103;
16611.103;
16612.567;
16610.370;
16610.370;
16611.103;
16611.103;
16611.103;
16610.370;
16611.103;
16609.638;
16609.638;
16611.103;
16610.370;
16609.638;
16609.638;
16610.370;
16611.835;
16610.370;
16611.835;
16610.370;
16610.370;
16609.638;
16609.638;
16611.835;
16610.370;
16609.638;
16608.905;
16610.370;
16611.103;
16609.638;
16608.905;
16609.638;
16611.835;
16611.103;
16609.638;
16610.370;
16609.638;
16611.835;
16609.638;
16611.103;
16609.638;
16611.103;
16611.103;
16609.638;
16608.905;
16610.370;
16610.370;
16608.905;
16609.638;
16608.905;
16610.370;
16610.370;
16608.173;
16611.103;
16608.905;
16610.370;
16610.370;
16610.370;
16611.103;
16612.567;
16611.835;
16610.370;
16609.638;
16611.835;
16611.103;
16609.638;
16612.567;
16611.835;
16612.567;
16610.370;
16610.370;
16610.370;
16608.905;
16607.440;
16609.638;
16611.103;
16611.835;
16610.370;
16610.370;
16610.370;
16609.638;
16611.835;
16611.835;
16608.905;
16610.370;
16611.103;
16610.370;
16610.370;
16611.103;
16609.638;
16610.370;
16609.638;
16611.103;
16611.103;
16611.103;
16610.370;
16609.638;
16609.638;
16610.370;
16610.370;
16608.905;
16610.370;
16611.103;
16608.905;
16610.370;
16611.103;
16611.835;
16612.567;
16611.103;
16608.905;
16611.835;
16610.370;
16610.370;
16611.103;
16612.567;
16608.905;
16611.103;
16611.103;
16610.370;
16610.370;
16609.638;
16610.370;
16611.103;
16611.835;
16609.638;
16611.103;
16609.638;
16611.103;
16611.835;
16609.638;
16610.370;
16611.103;
16612.567;
16611.835;
16609.638;
16609.638;
16609.638;
16611.103;
16609.638;
16610.370;
16611.835;
16610.370;
16609.638;
16608.905;
16611.103;
16610.370;
16610.370;
16608.173;
16611.835;
16610.370;
16609.638;
16609.638;
16609.638;
16608.173;
16611.103;
16608.905;
16611.103;
16608.173;
16611.103;
16609.638;
16611.103;
16608.905;
16609.638;
16611.103;
16611.103;
16610.370;
16608.905;
16610.370;
16608.905;
16610.370;
16609.638;
16610.370;
16608.905;
16612.567;
16611.103;
16612.567;
16610.370;
16610.370;
16609.638;
16609.638;
16611.103;
16609.638;
16611.103;
16611.835;
16611.103;
16609.638;
16612.567;
16611.835;
16610.370;
16612.567;
16611.835;
16610.370;
16609.638;
16611.103;
16611.103;
16610.370;
16610.370;
16608.173;
16608.905;
16610.370;
16611.103;
16611.103;
16608.905;
16609.638;
16609.638;
16611.835;
16610.370;
16610.370;
16610.370;
16609.638;
16611.103;
16610.370;
16608.905;
16607.440;
16609.638;
16608.905;
16609.638;
16609.638;
16609.638;
16611.103;
16610.370;
16609.638;
16610.370;
16610.370;
16609.638;
16608.905;
16610.370;
16611.103;
16608.905;
16609.638;
16609.638;
16610.370;
16609.638;
16609.638;
16609.638;
16609.638;
16608.173;
16609.638;
16611.835;
16608.173;
16611.103;
16611.103;
16609.638;
16609.638;
16609.638;
16609.638;
16609.638;
16610.370;
16608.905;
16608.905;
16608.905;
16606.708;
16611.103;
16611.103;
16611.103;
16609.638;
16611.103;
16611.103;
16610.370;
16608.173;
16609.638;
16611.835;
16608.905;
16609.638;
16611.103;
16608.905;
16611.103;
16610.370;
16610.370;
16611.103;
16610.370;
16609.638;
16610.370;
16609.638;
16610.370;
16611.103;
16610.370;
16609.638;
16608.905;
16608.173;
16609.638;
16611.103;
16610.370;
16610.370;
16608.905;
16610.370;
16609.638;
16610.370;
16610.370;
16610.370;
16608.173;
16610.370;
16610.370;
16610.370;
16611.835;
16610.370;
16609.638;
